id,year,state_name,state_code,district_name,district_code,region,population_group,no_of_offices,no_of_accounts,deposit_amount
0,2022,Andaman and Nicobar Islands,35,North and Middle Andaman,632,Eastern Region,Rural,10,108,729
1,2022,Andaman and Nicobar Islands,35,South Andamans,602,Eastern Region,Rural,13,106,775
2,2022,Andaman and Nicobar Islands,35,South Andamans,602,Eastern Region,Semi-urban,10,64,463
8,2022,Andhra Pradesh,28,Anantapur,502,Southern Region,Rural,160,2128,3306
9,2022,Andhra Pradesh,28,Anantapur,502,Southern Region,Semi-urban,124,2549,6301
10,2022,Andhra Pradesh,28,Anantapur,502,Southern Region,Urban,177,4624,12495
11,2022,Andhra Pradesh,28,Chittoor,503,Southern Region,Rural,240,2678,10711
12,2022,Andhra Pradesh,28,Chittoor,503,Southern Region,Semi-urban,162,2677,6937
13,2022,Andhra Pradesh,28,Chittoor,503,Southern Region,Urban,207,2586,24021
14,2022,Andhra Pradesh,28,East Godavari,505,Southern Region,Rural,258,3321,6661
15,2022,Andhra Pradesh,28,East Godavari,505,Southern Region,Semi-urban,306,4058,10148
16,2022,Andhra Pradesh,28,East Godavari,505,Southern Region,Urban,251,2786,19823
17,2022,Andhra Pradesh,28,Guntur,506,Southern Region,Rural,285,2335,6445
18,2022,Andhra Pradesh,28,Guntur,506,Southern Region,Semi-urban,239,3256,9685
19,2022,Andhra Pradesh,28,Guntur,506,Southern Region,Urban,332,3726,26754
20,2022,Andhra Pradesh,28,Krishna,510,Southern Region,Rural,230,2146,4997
21,2022,Andhra Pradesh,28,Krishna,510,Southern Region,Semi-urban,239,2827,10649
22,2022,Andhra Pradesh,28,Krishna,510,Southern Region,Urban,67,2638,4261
23,2022,Andhra Pradesh,28,Krishna,510,Southern Region,Metropolitan,350,3288,38461
24,2022,Andhra Pradesh,28,Kurnool,511,Southern Region,Rural,162,1759,2618
25,2022,Andhra Pradesh,28,Kurnool,511,Southern Region,Semi-urban,119,2445,4925
26,2022,Andhra Pradesh,28,Kurnool,511,Southern Region,Urban,193,4338,12238
27,2022,Andhra Pradesh,28,Prakasam,517,Southern Region,Rural,199,2114,3921
28,2022,Andhra Pradesh,28,Prakasam,517,Southern Region,Semi-urban,205,3160,8519
29,2022,Andhra Pradesh,28,Prakasam,517,Southern Region,Urban,78,835,5133
30,2022,Andhra Pradesh,28,Spsr Nellore,515,Southern Region,Rural,151,1521,2872
31,2022,Andhra Pradesh,28,Spsr Nellore,515,Southern Region,Semi-urban,149,2296,5594
32,2022,Andhra Pradesh,28,Spsr Nellore,515,Southern Region,Urban,128,1509,10586
33,2022,Andhra Pradesh,28,Srikakulam,519,Southern Region,Rural,150,2090,3739
34,2022,Andhra Pradesh,28,Srikakulam,519,Southern Region,Semi-urban,110,1740,4398
35,2022,Andhra Pradesh,28,Srikakulam,519,Southern Region,Urban,61,657,3619
36,2022,Andhra Pradesh,28,Visakhapatanam,520,Southern Region,Rural,153,2394,3894
37,2022,Andhra Pradesh,28,Visakhapatanam,520,Southern Region,Semi-urban,111,1514,3924
38,2022,Andhra Pradesh,28,Visakhapatanam,520,Southern Region,Metropolitan,528,5472,54393
39,2022,Andhra Pradesh,28,Vizianagaram,521,Southern Region,Rural,139,1699,2796
40,2022,Andhra Pradesh,28,Vizianagaram,521,Southern Region,Semi-urban,102,1376,3256
41,2022,Andhra Pradesh,28,Vizianagaram,521,Southern Region,Urban,78,1159,4449
42,2022,Andhra Pradesh,28,West Godavari,523,Southern Region,Rural,211,2189,5531
43,2022,Andhra Pradesh,28,West Godavari,523,Southern Region,Semi-urban,274,3648,11118
44,2022,Andhra Pradesh,28,West Godavari,523,Southern Region,Urban,151,1946,8909
45,2022,Andhra Pradesh,28,Y.S.R.,504,Southern Region,Rural,134,1545,3489
132,2022,Assam,18,Biswanath,705,North Eastern Region,Rural,28,538,749
133,2022,Assam,18,Biswanath,705,North Eastern Region,Semi-urban,20,279,917
134,2022,Assam,18,Bongaigaon,281,North Eastern Region,Rural,24,481,529
135,2022,Assam,18,Bongaigaon,281,North Eastern Region,Semi-urban,35,682,2829
136,2022,Assam,18,Cachar,282,North Eastern Region,Rural,90,1795,2602
137,2022,Assam,18,Cachar,282,North Eastern Region,Semi-urban,7,100,232
138,2022,Assam,18,Cachar,282,North Eastern Region,Urban,76,858,6896
139,2022,Assam,18,Charaideo,708,North Eastern Region,Rural,20,402,715
140,2022,Assam,18,Charaideo,708,North Eastern Region,Semi-urban,10,197,505
141,2022,Assam,18,Chirang,612,North Eastern Region,Rural,19,540,1183
142,2022,Assam,18,Chirang,612,North Eastern Region,Semi-urban,12,209,355
143,2022,Assam,18,Darrang,283,North Eastern Region,Rural,37,755,647
144,2022,Assam,18,Darrang,283,North Eastern Region,Semi-urban,30,833,1757
145,2022,Assam,18,Dhemaji,284,North Eastern Region,Rural,21,738,764
146,2022,Assam,18,Dhemaji,284,North Eastern Region,Semi-urban,23,467,865
147,2022,Assam,18,Dhubri,285,North Eastern Region,Rural,35,1096,859
148,2022,Assam,18,Dhubri,285,North Eastern Region,Semi-urban,44,1201,2324
149,2022,Assam,18,Dibrugarh,286,North Eastern Region,Rural,90,1347,3191
150,2022,Assam,18,Dibrugarh,286,North Eastern Region,Semi-urban,37,468,3984
151,2022,Assam,18,Dibrugarh,286,North Eastern Region,Urban,63,616,5112
152,2022,Assam,18,Dima Hasao,299,North Eastern Region,Rural,13,79,405
153,2022,Assam,18,Dima Hasao,299,North Eastern Region,Semi-urban,14,115,799
154,2022,Assam,18,Goalpara,287,North Eastern Region,Rural,39,777,1020
155,2022,Assam,18,Goalpara,287,North Eastern Region,Semi-urban,25,703,1400
156,2022,Assam,18,Golaghat,288,North Eastern Region,Rural,67,1112,1516
157,2022,Assam,18,Golaghat,288,North Eastern Region,Semi-urban,47,765,2300
158,2022,Assam,18,Hailakandi,289,North Eastern Region,Rural,19,452,467
159,2022,Assam,18,Hailakandi,289,North Eastern Region,Semi-urban,24,526,1374
160,2022,Assam,18,Hojai,709,North Eastern Region,Rural,11,277,240
161,2022,Assam,18,Hojai,709,North Eastern Region,Semi-urban,34,693,2382
162,2022,Assam,18,Jorhat,290,North Eastern Region,Rural,52,716,1351
163,2022,Assam,18,Jorhat,290,North Eastern Region,Semi-urban,18,321,670
164,2022,Assam,18,Jorhat,290,North Eastern Region,Urban,73,830,6010
165,2022,Assam,18,Kamrup,291,North Eastern Region,Rural,124,2080,4170
166,2022,Assam,18,Kamrup,291,North Eastern Region,Semi-urban,37,534,1497
167,2022,Assam,18,Kamrup Metro,618,North Eastern Region,Rural,40,419,2473
168,2022,Assam,18,Kamrup Metro,618,North Eastern Region,Semi-urban,4,61,242
169,2022,Assam,18,Kamrup Metro,618,North Eastern Region,Urban,432,4036,72230
170,2022,Assam,18,Karbi Anglong,292,North Eastern Region,Rural,36,191,644
171,2022,Assam,18,Karbi Anglong,292,North Eastern Region,Semi-urban,25,220,1592
172,2022,Assam,18,Karimganj,293,North Eastern Region,Rural,53,1211,1373
173,2022,Assam,18,Karimganj,293,North Eastern Region,Semi-urban,33,521,2835
174,2022,Assam,18,Kokrajhar,294,North Eastern Region,Rural,32,892,1211
175,2022,Assam,18,Kokrajhar,294,North Eastern Region,Semi-urban,20,434,1945
176,2022,Assam,18,Lakhimpur,295,North Eastern Region,Rural,53,1046,1264
177,2022,Assam,18,Lakhimpur,295,North Eastern Region,Semi-urban,34,675,1715
178,2022,Assam,18,Majuli,706,North Eastern Region,Rural,14,234,301
179,2022,Assam,18,Marigaon,296,North Eastern Region,Rural,41,1128,633
180,2022,Assam,18,Marigaon,296,North Eastern Region,Semi-urban,27,542,1249
181,2022,Assam,18,Nagaon,297,North Eastern Region,Rural,101,2274,1912
182,2022,Assam,18,Nagaon,297,North Eastern Region,Semi-urban,22,701,678
183,2022,Assam,18,Nagaon,297,North Eastern Region,Urban,47,815,3770
184,2022,Assam,18,Nalbari,298,North Eastern Region,Rural,55,884,1395
185,2022,Assam,18,Nalbari,298,North Eastern Region,Semi-urban,24,429,1626
186,2022,Assam,18,Sivasagar,300,North Eastern Region,Rural,51,701,1442
187,2022,Assam,18,Sivasagar,300,North Eastern Region,Semi-urban,47,622,3712
188,2022,Assam,18,Sonitpur,301,North Eastern Region,Rural,64,1002,1527
189,2022,Assam,18,Sonitpur,301,North Eastern Region,Semi-urban,65,1166,4575
190,2022,Assam,18,South Salmara Mancachar,707,North Eastern Region,Rural,11,409,282
191,2022,Assam,18,South Salmara Mancachar,707,North Eastern Region,Semi-urban,4,135,123
192,2022,Assam,18,Tinsukia,302,North Eastern Region,Rural,56,844,1356
193,2022,Assam,18,Tinsukia,302,North Eastern Region,Semi-urban,46,714,2563
194,2022,Assam,18,Tinsukia,302,North Eastern Region,Urban,49,638,4065
195,2022,Assam,18,Udalguri,617,North Eastern Region,Rural,29,922,689
196,2022,Assam,18,Udalguri,617,North Eastern Region,Semi-urban,17,433,890
268,2022,Bihar,10,Araria,188,Eastern Region,Semi-urban,77,1884,3602
269,2022,Bihar,10,Arwal,611,Eastern Region,Rural,41,773,1567
270,2022,Bihar,10,Arwal,611,Eastern Region,Semi-urban,19,212,363
271,2022,Bihar,10,Aurangabad,189,Eastern Region,Rural,108,1854,3264
272,2022,Bihar,10,Aurangabad,189,Eastern Region,Semi-urban,39,1097,2371
273,2022,Bihar,10,Aurangabad,189,Eastern Region,Urban,37,443,2814
274,2022,Bihar,10,Banka,190,Eastern Region,Rural,71,1797,2340
275,2022,Bihar,10,Banka,190,Eastern Region,Semi-urban,34,693,1699
276,2022,Bihar,10,Begusarai,191,Eastern Region,Rural,80,1437,1849
277,2022,Bihar,10,Begusarai,191,Eastern Region,Semi-urban,92,1921,4143
278,2022,Bihar,10,Begusarai,191,Eastern Region,Urban,49,709,3469
279,2022,Bihar,10,Bhagalpur,192,Eastern Region,Rural,97,1831,2791
280,2022,Bihar,10,Bhagalpur,192,Eastern Region,Semi-urban,89,1580,4248
281,2022,Bihar,10,Bhagalpur,192,Eastern Region,Urban,97,1082,8712
282,2022,Bihar,10,Bhojpur,193,Eastern Region,Rural,118,2177,3810
283,2022,Bihar,10,Bhojpur,193,Eastern Region,Semi-urban,53,1156,2695
284,2022,Bihar,10,Bhojpur,193,Eastern Region,Urban,54,791,5370
285,2022,Bihar,10,Buxar,194,Eastern Region,Rural,81,1363,2246
286,2022,Bihar,10,Buxar,194,Eastern Region,Semi-urban,38,797,1883
287,2022,Bihar,10,Buxar,194,Eastern Region,Urban,31,512,2440
288,2022,Bihar,10,Darbhanga,195,Eastern Region,Rural,113,2203,3128
289,2022,Bihar,10,Darbhanga,195,Eastern Region,Semi-urban,61,1379,2195
290,2022,Bihar,10,Darbhanga,195,Eastern Region,Urban,78,1179,7978
291,2022,Bihar,10,Gaya,196,Eastern Region,Rural,172,4101,6038
292,2022,Bihar,10,Gaya,196,Eastern Region,Semi-urban,38,851,2628
293,2022,Bihar,10,Gaya,196,Eastern Region,Urban,98,1365,9358
294,2022,Bihar,10,Gopalganj,197,Eastern Region,Rural,109,2340,3868
295,2022,Bihar,10,Gopalganj,197,Eastern Region,Semi-urban,63,1394,4542
296,2022,Bihar,10,Jamui,198,Eastern Region,Rural,74,1555,2194
297,2022,Bihar,10,Jamui,198,Eastern Region,Semi-urban,42,867,2411
298,2022,Bihar,10,Jehanabad,199,Eastern Region,Rural,56,865,1487
299,2022,Bihar,10,Jehanabad,199,Eastern Region,Semi-urban,9,217,530
300,2022,Bihar,10,Jehanabad,199,Eastern Region,Urban,29,405,1969
301,2022,Bihar,10,Kaimur (Bhabua),200,Eastern Region,Rural,80,1591,2480
302,2022,Bihar,10,Kaimur (Bhabua),200,Eastern Region,Semi-urban,32,688,1934
303,2022,Bihar,10,Katihar,201,Eastern Region,Rural,104,2461,2067
304,2022,Bihar,10,Katihar,201,Eastern Region,Semi-urban,34,803,896
305,2022,Bihar,10,Katihar,201,Eastern Region,Urban,48,680,3776
306,2022,Bihar,10,Khagaria,202,Eastern Region,Rural,35,627,633
307,2022,Bihar,10,Khagaria,202,Eastern Region,Semi-urban,73,1411,3001
308,2022,Bihar,10,Kishanganj,203,Eastern Region,Rural,59,1345,956
309,2022,Bihar,10,Kishanganj,203,Eastern Region,Semi-urban,19,586,505
310,2022,Bihar,10,Kishanganj,203,Eastern Region,Urban,28,470,1846
311,2022,Bihar,10,Lakhisarai,204,Eastern Region,Rural,44,670,1202
312,2022,Bihar,10,Lakhisarai,204,Eastern Region,Semi-urban,35,739,2190
313,2022,Bihar,10,Madhepura,205,Eastern Region,Rural,38,804,875
314,2022,Bihar,10,Madhepura,205,Eastern Region,Semi-urban,79,1676,2810
315,2022,Bihar,10,Madhubani,206,Eastern Region,Rural,113,2112,2632
316,2022,Bihar,10,Madhubani,206,Eastern Region,Semi-urban,154,3162,7184
317,2022,Bihar,10,Munger,207,Eastern Region,Rural,60,960,1962
318,2022,Bihar,10,Munger,207,Eastern Region,Semi-urban,16,349,932
319,2022,Bihar,10,Munger,207,Eastern Region,Urban,53,721,4748
320,2022,Bihar,10,Muzaffarpur,208,Eastern Region,Rural,176,3940,5375
321,2022,Bihar,10,Muzaffarpur,208,Eastern Region,Semi-urban,86,1896,3222
322,2022,Bihar,10,Muzaffarpur,208,Eastern Region,Urban,133,1477,11679
323,2022,Bihar,10,Nalanda,209,Eastern Region,Rural,132,1929,3840
324,2022,Bihar,10,Nalanda,209,Eastern Region,Semi-urban,60,1191,3210
325,2022,Bihar,10,Nalanda,209,Eastern Region,Urban,46,904,4670
326,2022,Bihar,10,Nawada,210,Eastern Region,Rural,71,1413,1674
327,2022,Bihar,10,Nawada,210,Eastern Region,Semi-urban,62,1634,3986
328,2022,Bihar,10,Pashchim Champaran,211,Eastern Region,Rural,94,2208,1826
329,2022,Bihar,10,Pashchim Champaran,211,Eastern Region,Semi-urban,66,1833,1692
330,2022,Bihar,10,Pashchim Champaran,211,Eastern Region,Urban,49,1061,3240
331,2022,Bihar,10,Patna,212,Eastern Region,Rural,197,3294,6767
332,2022,Bihar,10,Patna,212,Eastern Region,Semi-urban,173,3128,11717
333,2022,Bihar,10,Patna,212,Eastern Region,Urban,26,491,2682
334,2022,Bihar,10,Patna,212,Eastern Region,Metropolitan,582,6653,125723
335,2022,Bihar,10,Purbi Champaran,213,Eastern Region,Rural,97,2216,2467
336,2022,Bihar,10,Purbi Champaran,213,Eastern Region,Semi-urban,138,3156,4335
337,2022,Bihar,10,Purbi Champaran,213,Eastern Region,Urban,54,726,3922
338,2022,Bihar,10,Purnia,214,Eastern Region,Rural,92,2244,1664
339,2022,Bihar,10,Purnia,214,Eastern Region,Semi-urban,53,1071,1105
340,2022,Bihar,10,Purnia,214,Eastern Region,Urban,79,1064,4640
341,2022,Bihar,10,Rohtas,215,Eastern Region,Rural,120,1923,3358
342,2022,Bihar,10,Rohtas,215,Eastern Region,Semi-urban,46,1177,2346
343,2022,Bihar,10,Rohtas,215,Eastern Region,Urban,52,975,4580
344,2022,Bihar,10,Saharsa,216,Eastern Region,Rural,47,1174,1144
345,2022,Bihar,10,Saharsa,216,Eastern Region,Semi-urban,25,625,843
346,2022,Bihar,10,Saharsa,216,Eastern Region,Urban,34,483,2477
347,2022,Bihar,10,Samastipur,217,Eastern Region,Rural,137,2613,4060
348,2022,Bihar,10,Samastipur,217,Eastern Region,Semi-urban,149,3265,7432
349,2022,Bihar,10,Saran,218,Eastern Region,Rural,162,10138,6462
350,2022,Bihar,10,Saran,218,Eastern Region,Semi-urban,51,1504,3060
351,2022,Bihar,10,Saran,218,Eastern Region,Urban,49,783,5123
352,2022,Bihar,10,Sheikhpura,219,Eastern Region,Rural,30,297,468
353,2022,Bihar,10,Sheikhpura,219,Eastern Region,Semi-urban,29,592,1605
354,2022,Bihar,10,Sheohar,220,Eastern Region,Rural,18,323,314
355,2022,Bihar,10,Sheohar,220,Eastern Region,Semi-urban,25,414,665
356,2022,Bihar,10,Sitamarhi,221,Eastern Region,Rural,51,1168,1332
357,2022,Bihar,10,Sitamarhi,221,Eastern Region,Semi-urban,111,2671,5444
358,2022,Bihar,10,Siwan,222,Eastern Region,Rural,126,2824,4769
359,2022,Bihar,10,Siwan,222,Eastern Region,Semi-urban,57,1628,3423
360,2022,Bihar,10,Siwan,222,Eastern Region,Urban,57,884,4704
361,2022,Bihar,10,Supaul,223,Eastern Region,Rural,44,1057,1151
362,2022,Bihar,10,Supaul,223,Eastern Region,Semi-urban,77,1696,2968
363,2022,Bihar,10,Vaishali,224,Eastern Region,Rural,135,3323,4432
364,2022,Bihar,10,Vaishali,224,Eastern Region,Semi-urban,63,1808,3258
1405,2022,Kerala,32,Malappuram,562,Southern Region,Urban,36,449,2425
1406,2022,Kerala,32,Palakkad,563,Southern Region,Rural,35,303,1042
1407,2022,Kerala,32,Palakkad,563,Southern Region,Semi-urban,362,4760,20178
1408,2022,Kerala,32,Palakkad,563,Southern Region,Urban,104,1037,11102
1409,2022,Kerala,32,Pathanamthitta,564,Southern Region,Rural,9,62,799
1410,2022,Kerala,32,Pathanamthitta,564,Southern Region,Semi-urban,375,3937,51768
1411,2022,Kerala,32,Thiruvananthapuram,565,Southern Region,Rural,7,100,241
1412,2022,Kerala,32,Thiruvananthapuram,565,Southern Region,Semi-urban,352,4969,23339
1413,2022,Kerala,32,Thiruvananthapuram,565,Southern Region,Urban,424,3979,75364
1414,2022,Kerala,32,Thrissur,566,Southern Region,Rural,146,1220,7597
1415,2022,Kerala,32,Thrissur,566,Southern Region,Semi-urban,445,5457,46436
1416,2022,Kerala,32,Thrissur,566,Southern Region,Urban,192,2003,25866
1417,2022,Kerala,32,Wayanad,567,Southern Region,Rural,7,56,126
1473,2022,Madhya Pradesh,23,Alirajpur,639,Central Region,Rural,15,380,340
1474,2022,Madhya Pradesh,23,Alirajpur,639,Central Region,Semi-urban,18,575,996
1475,2022,Madhya Pradesh,23,Anuppur,390,Central Region,Rural,28,598,1428
1476,2022,Madhya Pradesh,23,Anuppur,390,Central Region,Semi-urban,32,564,2764
1477,2022,Madhya Pradesh,23,Ashoknagar,391,Central Region,Rural,27,380,400
1478,2022,Madhya Pradesh,23,Ashoknagar,391,Central Region,Semi-urban,46,785,1745
1479,2022,Madhya Pradesh,23,Balaghat,392,Central Region,Rural,60,1347,1613
1480,2022,Madhya Pradesh,23,Balaghat,392,Central Region,Semi-urban,51,1216,3484
1481,2022,Madhya Pradesh,23,Barwani,393,Central Region,Rural,32,663,662
1482,2022,Madhya Pradesh,23,Barwani,393,Central Region,Semi-urban,68,1229,2655
1483,2022,Madhya Pradesh,23,Betul,394,Central Region,Rural,65,1234,2503
1484,2022,Madhya Pradesh,23,Betul,394,Central Region,Semi-urban,44,689,2439
1485,2022,Madhya Pradesh,23,Betul,394,Central Region,Urban,43,517,2637
1486,2022,Madhya Pradesh,23,Bhind,395,Central Region,Rural,26,402,547
1487,2022,Madhya Pradesh,23,Bhind,395,Central Region,Semi-urban,33,931,1684
1488,2022,Madhya Pradesh,23,Bhind,395,Central Region,Urban,24,593,2081
1489,2022,Madhya Pradesh,23,Bhopal,396,Central Region,Rural,55,509,1052
1490,2022,Madhya Pradesh,23,Bhopal,396,Central Region,Semi-urban,8,170,304
1491,2022,Madhya Pradesh,23,Bhopal,396,Central Region,Metropolitan,509,6035,112464
1492,2022,Madhya Pradesh,23,Burhanpur,397,Central Region,Rural,22,331,491
1493,2022,Madhya Pradesh,23,Burhanpur,397,Central Region,Semi-urban,10,179,657
1494,2022,Madhya Pradesh,23,Burhanpur,397,Central Region,Urban,34,532,1963
1495,2022,Madhya Pradesh,23,Chhatarpur,398,Central Region,Rural,49,461,952
1496,2022,Madhya Pradesh,23,Chhatarpur,398,Central Region,Semi-urban,44,1455,2907
1497,2022,Madhya Pradesh,23,Chhatarpur,398,Central Region,Urban,38,652,3138
1498,2022,Madhya Pradesh,23,Chhindwara,399,Central Region,Rural,87,1384,2700
1499,2022,Madhya Pradesh,23,Chhindwara,399,Central Region,Semi-urban,73,1403,3673
1500,2022,Madhya Pradesh,23,Chhindwara,399,Central Region,Urban,55,780,3897
1501,2022,Madhya Pradesh,23,Damoh,400,Central Region,Rural,41,817,917
1502,2022,Madhya Pradesh,23,Damoh,400,Central Region,Semi-urban,14,521,771
1503,2022,Madhya Pradesh,23,Damoh,400,Central Region,Urban,29,547,2136
1504,2022,Madhya Pradesh,23,Datia,401,Central Region,Rural,24,349,417
1505,2022,Madhya Pradesh,23,Datia,401,Central Region,Semi-urban,13,356,639
1506,2022,Madhya Pradesh,23,Datia,401,Central Region,Urban,25,402,1551
1507,2022,Madhya Pradesh,23,Dewas,402,Central Region,Rural,66,1000,1309
1508,2022,Madhya Pradesh,23,Dewas,402,Central Region,Semi-urban,48,885,1561
1509,2022,Madhya Pradesh,23,Dewas,402,Central Region,Urban,54,813,3884
1510,2022,Madhya Pradesh,23,Dhar,403,Central Region,Rural,117,1720,2600
1511,2022,Madhya Pradesh,23,Dhar,403,Central Region,Semi-urban,104,1674,4583
1512,2022,Madhya Pradesh,23,Dhar,403,Central Region,Urban,27,465,1758
1513,2022,Madhya Pradesh,23,Dindori,404,Central Region,Rural,17,534,454
1514,2022,Madhya Pradesh,23,Dindori,404,Central Region,Semi-urban,24,474,879
1515,2022,Madhya Pradesh,23,East Nimar,405,Central Region,Rural,57,1148,1208
1516,2022,Madhya Pradesh,23,East Nimar,405,Central Region,Semi-urban,18,278,405
1517,2022,Madhya Pradesh,23,East Nimar,405,Central Region,Urban,48,612,3149
1518,2022,Madhya Pradesh,23,Guna,406,Central Region,Rural,39,507,566
1519,2022,Madhya Pradesh,23,Guna,406,Central Region,Semi-urban,26,629,912
1520,2022,Madhya Pradesh,23,Guna,406,Central Region,Urban,34,620,2757
1521,2022,Madhya Pradesh,23,Gwalior,407,Central Region,Rural,45,627,1266
1522,2022,Madhya Pradesh,23,Gwalior,407,Central Region,Semi-urban,38,631,1638
1523,2022,Madhya Pradesh,23,Gwalior,407,Central Region,Metropolitan,196,2825,24506
1524,2022,Madhya Pradesh,23,Harda,408,Central Region,Rural,31,231,391
1525,2022,Madhya Pradesh,23,Harda,408,Central Region,Semi-urban,59,671,2232
1526,2022,Madhya Pradesh,23,Hoshangabad,409,Central Region,Rural,68,656,1115
1527,2022,Madhya Pradesh,23,Hoshangabad,409,Central Region,Semi-urban,96,1369,4868
1528,2022,Madhya Pradesh,23,Hoshangabad,409,Central Region,Urban,45,523,2540
1529,2022,Madhya Pradesh,23,Indore,410,Central Region,Rural,90,764,2879
1530,2022,Madhya Pradesh,23,Indore,410,Central Region,Semi-urban,60,610,2314
1531,2022,Madhya Pradesh,23,Indore,410,Central Region,Urban,22,358,2241
1532,2022,Madhya Pradesh,23,Indore,410,Central Region,Metropolitan,561,6813,73968
1533,2022,Madhya Pradesh,23,Jabalpur,411,Central Region,Rural,61,1054,2005
1534,2022,Madhya Pradesh,23,Jabalpur,411,Central Region,Semi-urban,51,832,1984
1535,2022,Madhya Pradesh,23,Jabalpur,411,Central Region,Metropolitan,239,3143,31721
1536,2022,Madhya Pradesh,23,Jhabua,412,Central Region,Rural,25,557,429
1537,2022,Madhya Pradesh,23,Jhabua,412,Central Region,Semi-urban,44,1043,1727
1538,2022,Madhya Pradesh,23,Katni,413,Central Region,Rural,51,1148,2201
1539,2022,Madhya Pradesh,23,Katni,413,Central Region,Semi-urban,7,194,443
1540,2022,Madhya Pradesh,23,Katni,413,Central Region,Urban,56,671,4175
1541,2022,Madhya Pradesh,23,Mandla,415,Central Region,Rural,32,708,985
1542,2022,Madhya Pradesh,23,Mandla,415,Central Region,Semi-urban,42,775,2511
1543,2022,Madhya Pradesh,23,Mandsaur,416,Central Region,Rural,43,580,759
1544,2022,Madhya Pradesh,23,Mandsaur,416,Central Region,Semi-urban,45,850,1339
1545,2022,Madhya Pradesh,23,Mandsaur,416,Central Region,Urban,41,685,2789
1546,2022,Madhya Pradesh,23,Morena,417,Central Region,Rural,27,467,398
1547,2022,Madhya Pradesh,23,Morena,417,Central Region,Semi-urban,38,1249,2122
1548,2022,Madhya Pradesh,23,Morena,417,Central Region,Urban,25,637,2437
1549,2022,Madhya Pradesh,23,Narsinghpur,418,Central Region,Rural,48,711,1153
1550,2022,Madhya Pradesh,23,Narsinghpur,418,Central Region,Semi-urban,80,1101,3592
1551,2022,Madhya Pradesh,23,Neemuch,419,Central Region,Rural,32,380,749
1552,2022,Madhya Pradesh,23,Neemuch,419,Central Region,Semi-urban,26,539,984
1553,2022,Madhya Pradesh,23,Neemuch,419,Central Region,Urban,34,499,2344
1554,2022,Madhya Pradesh,23,Niwari,722,Central Region,Rural,14,193,342
1555,2022,Madhya Pradesh,23,Niwari,722,Central Region,Semi-urban,14,290,907
1556,2022,Madhya Pradesh,23,Panna,420,Central Region,Rural,31,624,778
1557,2022,Madhya Pradesh,23,Panna,420,Central Region,Semi-urban,33,818,2057
1558,2022,Madhya Pradesh,23,Raisen,421,Central Region,Rural,54,675,816
1559,2022,Madhya Pradesh,23,Raisen,421,Central Region,Semi-urban,97,1524,3271
1560,2022,Madhya Pradesh,23,Rajgarh,422,Central Region,Rural,47,858,795
1561,2022,Madhya Pradesh,23,Rajgarh,422,Central Region,Semi-urban,88,1626,2767
1562,2022,Madhya Pradesh,23,Ratlam,423,Central Region,Rural,58,780,808
1563,2022,Madhya Pradesh,23,Ratlam,423,Central Region,Semi-urban,39,819,1482
1564,2022,Madhya Pradesh,23,Ratlam,423,Central Region,Urban,66,906,4797
1565,2022,Madhya Pradesh,23,Rewa,424,Central Region,Rural,69,1297,2886
1566,2022,Madhya Pradesh,23,Rewa,424,Central Region,Semi-urban,37,1034,2513
1567,2022,Madhya Pradesh,23,Rewa,424,Central Region,Urban,69,1097,7614
1568,2022,Madhya Pradesh,23,Sagar,425,Central Region,Rural,65,997,1560
1569,2022,Madhya Pradesh,23,Sagar,425,Central Region,Semi-urban,86,1846,3775
1570,2022,Madhya Pradesh,23,Sagar,425,Central Region,Urban,72,1118,6842
1571,2022,Madhya Pradesh,23,Satna,426,Central Region,Rural,88,1291,2608
1572,2022,Madhya Pradesh,23,Satna,426,Central Region,Semi-urban,49,1016,3271
1573,2022,Madhya Pradesh,23,Satna,426,Central Region,Urban,58,917,6147
1574,2022,Madhya Pradesh,23,Sehore,427,Central Region,Rural,68,822,1116
1575,2022,Madhya Pradesh,23,Sehore,427,Central Region,Semi-urban,57,878,1822
1576,2022,Madhya Pradesh,23,Sehore,427,Central Region,Urban,39,473,1793
1577,2022,Madhya Pradesh,23,Seoni,428,Central Region,Rural,48,1086,1451
1578,2022,Madhya Pradesh,23,Seoni,428,Central Region,Semi-urban,12,404,670
1579,2022,Madhya Pradesh,23,Seoni,428,Central Region,Urban,30,497,2357
1580,2022,Madhya Pradesh,23,Shahdol,429,Central Region,Rural,25,640,853
1581,2022,Madhya Pradesh,23,Shahdol,429,Central Region,Semi-urban,56,1120,4403
1582,2022,Madhya Pradesh,23,Shajapur,430,Central Region,Rural,48,658,774
1583,2022,Madhya Pradesh,23,Shajapur,430,Central Region,Semi-urban,56,885,1944
1584,2022,Madhya Pradesh,23,Sheopur,431,Central Region,Rural,9,221,175
1585,2022,Madhya Pradesh,23,Sheopur,431,Central Region,Semi-urban,20,663,1081
1586,2022,Madhya Pradesh,23,Shivpuri,432,Central Region,Rural,40,819,837
1587,2022,Madhya Pradesh,23,Shivpuri,432,Central Region,Semi-urban,29,863,1384
1588,2022,Madhya Pradesh,23,Shivpuri,432,Central Region,Urban,32,568,2531
1589,2022,Madhya Pradesh,23,Sidhi,433,Central Region,Rural,32,650,1132
1590,2022,Madhya Pradesh,23,Sidhi,433,Central Region,Semi-urban,35,880,2600
1591,2022,Madhya Pradesh,23,Singrauli,638,Central Region,Rural,39,1002,1910
